time,nbMessages
42,53160
55,52100
49,54570
76,53160
0,0
74,54570
0,0
0,0
44,57180
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
40,54640
53,57180
0,0
0,0
47,58660
0,0
55,51960
51,58520
0,0
51,53300
49,62470
0,0
43,54710
48,53440
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53,71890
61,66980
0,0
0,0
0,0
0,0
71,67140
0,0
71,68270
0,0
91,73100
0,0
0,0
0,0
49,68670
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
49,68510
74,71330
0,0
0,0
0,0
0,0
66,72940
0,0
51,66900
0,0
0,0
0,0
0,0
0,0
0,0
60,76080
0,0
0,0
56,69960
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
72,90690
0,0
68,85800
0,0
75,85620
63,88700
65,88970
68,90690
59,92770
58,85530
0,0
60,87430
57,87700
0,0
0,0
53,85260
0,0
0,0
0,0
77,83720
51,83810
64,87250
57,83720
0,0
0,0
0,0
0,0
0,0
58,87340
0,0
0,0
92,85710
52,87610
0,0
0,0
0,0
63,87250
65,87520
0,0
61,83900
0,0
0,0
0,0
95,83720
0,0
0,0
0,0
0,0
0,0
0,0
99,108450
83,112270
0,0
0,0
0,0
0,0
111,114180
0,0
0,0
0,0
0,0
81,106740
90,104630
80,102520
0,0
0,0
0,0
0,0
0,0
0,0
0,0
63,106240
0,0
0,0
62,110960
0,0
0,0
73,112370
0,0
0,0
0,0
0,0
0,0
60,104730
76,106440
64,112570
0,0
0,0
68,112470
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
79,125650
0,0
88,140350
0,0
0,0
117,129850
96,140240
0,0
0,0
0,0
99,134490
0,0
97,125870
0,0
84,130070
0,0
0,0
82,144660
0,0
0,0
0,0
0,0
85,123440
108,127860
0,0
0,0
77,132280
0,0
78,129850
0,0
78,138690
82,130290
0,0
0,0
0,0
0,0
88,129740
0,0
76,123880
81,123550
0,0
0,0
0,0
0,0
71,123440
0,0
0,0
84,129960
0,0
85,132390
84,150760
0,0
0,0
0,0
97,165220
0,0
0,0
0,0
100,153290
101,153050
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
86,150640
0,0
92,157870
0,0
0,0
0,0
96,151240
0,0
0,0
134,148710
0,0
0,0
0,0
107,178480
0,0
0,0
0,0
97,146420
0,0
0,0
0,0
0,0
0,0
94,152930
94,148470
0,0
0,0
0,0
0,0
0,0
0,0
115,148950
82,155220
0,0
0,0
0,0
107,183760
0,0
117,188720
121,183110
119,181150
116,180370
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
117,203080
107,181020
102,170450
168,178540
209,176190
155,180890
0,0
0,0
0,0
0,0
0,0
121,178280
0,0
106,180890
131,180890
0,0
0,0
125,180760
0,0
114,178540
124,181020
0,0
125,173840
104,178800
101,181020
130,180890
0,0
0,0
0,0
0,0
0,0
127,200090
0,0
205,216250
0,0
138,200230
0,0
0,0
0,0
0,0
157,197560
0,0
0,0
0,0
116,197420
0,0
0,0
0,0
132,205150
118,202900
141,210910
0,0
0,0
119,197420
0,0
139,210350
117,197140
134,218920
0,0
0,0
0,0
0,0
146,208380
0,0
0,0
0,0
0,0
137,203040
0,0
0,0
0,0
150,203040
0,0
144,222010
0,0
0,0
124,218780
0,0
0,0
150,216250
152,228630
0,0
0,0
148,231640
0,0
0,0
0,0
0,0
133,225620
139,257530
0,0
0,0
0,0
133,234650
0,0
0,0
150,226220
0,0
0,0
0,0
0,0
0,0
0,0
0,0
117,240220
0,0
0,0
0,0
0,0
0,0
0,0
0,0
180,249400
0,0
0,0
0,0
0,0
134,234650
140,229830
167,239920
0,0
0,0
0,0
161,251660
0,0
0,0
159,248950
0,0
138,245490
154,234800
216,237210
0,0
212,269020
216,295830
0,0
185,271910
157,271430
193,278810
0,0
0,0
165,278330
0,0
0,0
264,258910
0,0
220,274640
0,0
0,0
0,0
322,299040
169,265970
192,274160
0,0
0,0
0,0
0,0
204,266290
0,0
0,0
0,0
0,0
0,0
0,0
0,0
166,278010
0,0
169,262120
226,259230
0,0
163,278010
0,0
185,274320
155,269020
182,277370
48,189350
0,0
158,286840
0,0
203,256500
0,0
218,277850
176,265330
0,0
0,0
0,0
0,0
260,308630
0,0
0,0
0,0
0,0
0,0
0,0
0,0
209,317500
0,0
196,288850
170,288170
0,0
0,0
0,0
175,302150
0,0
0,0
205,307950
0,0
0,0
0,0
0,0
189,311700
0,0
0,0
0,0
0,0
231,295330
0,0
0,0
187,297380
0,0
0,0
0,0
170,292260
228,300960
0,0
215,304370
0,0
173,292090
206,301300
0,0
255,294990
200,308290
0,0
0,0
0,0
328,378900
0,0
0,0
224,322760
0,0
0,0
0,0
0,0
0,0
300,342440
0,0
0,0
0,0
0,0
0,0
0,0
0,0
188,349660
195,338830
0,0
0,0
0,0
195,354170
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
289,326370
0,0
0,0
214,353990
220,360670
0,0
0,0
0,0
200,322580
0,0
188,332870
0,0
0,0
0,0
0,0
0,0
0,0
202,329980
0,0
0,0
0,0
201,372460
0,0
0,0
0,0
0,0
0,0
225,369790
0,0
0,0
0,0
248,362550
0,0
0,0
241,365790
0,0
0,0
0,0
217,369220
0,0
0,0
0,0
259,366170
245,376840
223,370360
216,362360
0,0
0,0
0,0
0,0
0,0
0,0
245,372840
253,383890
224,376650
198,373030
202,369980
201,359310
0,0
0,0
0,0
0,0
205,358360
277,363310
218,365600
0,0
0,0
236,369980
0,0
0,0
0,0
0,0
287,470810
0,0
0,0
0,0
0,0
0,0
251,412060
274,434520
0,0
0,0
0,0
245,412460
276,412460
0,0
248,415870
224,400830
240,430910
0,0
0,0
0,0
0,0
270,397420
0,0
0,0
236,409250
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
243,412660
248,397020
237,407850
0,0
0,0
0,0
0,0
235,407850
0,0
256,423890
0,0
277,431310
253,434720
0,0
0,0
0,0
305,453450
0,0
271,468820
0,0
0,0
275,437450
270,460820
268,456610
0,0
242,440190
0,0
271,476400
0,0
0,0
0,0
0,0
0,0
239,457450
0,0
328,445450
0,0
339,440820
0,0
0,0
0,0
0,0
0,0
281,480400
0,0
0,0
0,0
269,440400
0,0
0,0
246,439980
0,0
302,456610
0,0
276,448400
251,472400
0,0
0,0
0,0
0,0
288,440820
267,457660
0,0
0,0
241,460820
0,0
0,0
0,0
316,491310
0,0
0,0
0,0
0,0
286,483150
0,0
0,0
0,0
0,0
323,545340
0,0
0,0
304,491750
0,0
0,0
0,0
0,0
0,0
0,0
0,0
341,529460
293,525270
0,0
278,482270
0,0
0,0
275,487780
334,547100
275,477860
0,0
338,529900
0,0
0,0
266,487340
0,0
260,491970
272,503440
0,0
0,0
294,491090
292,491530
0,0
280,478740
0,0
0,0
276,482270
305,516230
0,0
298,507630
0,0
0,0
0,0
0,0
328,574910
373,552780
0,0
0,0
295,551860
409,544250
0,0
0,0
0,0
0,0
0,0
0,0
0,0
283,526730
0,0
0,0
288,538720
0,0
294,534570
0,0
0,0
0,0
304,522350
0,0
0,0
0,0
285,522580
0,0
280,548400
0,0
0,0
317,539870
0,0
326,566150
376,539640
0,0
0,0
0,0
0,0
0,0
350,588510
0,0
0,0
0,0
0,0
370,565690
286,526960
0,0
362,572670
331,596000
333,590710
347,636410
303,567620
0,0
0,0
327,590230
307,576760
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
362,617890
340,621980
304,571710
0,0
348,585660
0,0
0,0
0,0
0,0
0,0
335,581330
311,614760
332,609950
342,572430
0,0
345,573150
0,0
0,0
0,0
314,581090
300,576280
0,0
0,0
0,0
327,567380
0,0
317,599370
0,0
363,577000
0,0
0,0
0,0
0,0
0,0
0,0
339,633810
0,0
370,668380
0,0
0,0
0,0
386,668130
127,449080
354,625040
0,0
360,616770
385,619280
378,669130
351,657610
0,0
413,653600
0,0
368,656610
0,0
0,0
325,625040
0,0
0,0
447,646080
0,0
402,667630
0,0
0,0
411,649090
0,0
0,0
0,0
436,620280
0,0
435,625290
0,0
0,0
0,0
408,658610
381,634310
360,620530
0,0
0,0
0,0
0,0
0,0
374,620530
0,0
405,683660
444,739350
384,695320
0,0
0,0
0,0
363,674740
0,0
0,0
467,689330
0,0
0,0
472,684900
391,669790
375,693760
377,675780
0,0
0,0
0,0
376,669270
384,670050
0,0
439,718510
0,0
376,704180
0,0
388,698710
0,0
345,664320
0,0
0,0
443,679950
0,0
498,674480
442,709390
472,709650
565,724240
0,0
411,674480
0,0
0,0
0,0
0,0
524,743780
424,684120
0,0
0,0
445,689330
0,0
0,0
0,0
420,669790
437,721200
0,0
571,747170
0,0
470,740950
609,783420
607,779090
569,716330
0,0
0,0
0,0
0,0
0,0
0,0
0,0
474,741760
0,0
0,0
488,767730
505,789370
0,0
0,0
436,736890
0,0
443,746360
0,0
432,762320
0,0
0,0
0,0
499,824270
454,721740
471,743650
0,0
0,0
0,0
0,0
0,0
534,745820
0,0
0,0
0,0
0,0
0,0
0,0
552,716330
0,0
0,0
0,0
0,0
503,751500
0,0
0,0
0,0
484,773110
0,0
505,838750
503,803960
490,812940
457,775070
482,780680
476,796110
495,800880
463,842680
0,0
0,0
476,806770
0,0
0,0
501,845200
0,0
0,0
0,0
0,0
499,861190
0,0
497,774790
0,0
0,0
453,786290
0,0
485,870170
0,0
0,0
462,817430
501,796110
504,828090
0,0
0,0
0,0
0,0
0,0
0,0
447,778440
0,0
0,0
0,0
500,817150
0,0
0,0
603,775350
516,775630
0,0
0,0
504,846570
0,0
0,0
0,0
499,857900
536,908450
0,0
0,0
519,830010
0,0
0,0
525,858770
0,0
0,0
549,847730
0,0
580,857610
550,825070
482,825070
0,0
0,0
519,847150
0,0
0,0
0,0
0,0
0,0
578,823910
571,857610
628,851800
609,847440
686,834370
605,956970
627,901480
0,0
0,0
0,0
663,857030
0,0
687,880850
524,863130
0,0
0,0
0,0
0,0
0,0
540,868650
517,830300
0,0
0,0
601,927400
0,0
531,905160
0,0
0,0
0,0
0,0
0,0
0,0
0,0
555,880220
0,0
0,0
0,0
619,943630
0,0
555,888330
0,0
0,0
628,945130
0,0
539,880220
528,904260
0,0
0,0
0,0
0,0
0,0
574,887730
570,910570
0,0
0,0
665,956550
548,922290
587,932510
562,898850
551,903360
0,0
566,926800
580,915080
0,0
0,0
0,0
0,0
0,0
0,0
608,897950
0,0
0,0
638,910270
