time,round,nbMessages
778,399,548677
648,399,533433
668,399,487437
747,399,518711
907,399,586705
710,399,496478
670,399,477793
750,399,501704
593,399,469755
653,399,487441
737,399,497284
846,399,501907
533,399,451673
738,399,499495
649,399,477590
896,399,512960
686,399,493467
883,399,546359
728,399,489646
854,399,553537
722,399,494066
586,399,483013
731,399,478796
632,399,472571
752,399,504920
891,399,516982
947,399,554574
816,399,519688
707,399,479200
1078,399,591804
657,399,485628
524,399,453277
739,399,494068
789,399,498693
701,399,471154
785,399,493063
720,399,510038
843,399,548492
749,399,492458
635,399,480203
873,399,474372
795,399,477996
922,399,543463
1205,409,521394
911,409,485762
777,409,521806
668,409,504298
747,409,513118
1078,409,500390
1457,409,534372
636,409,497090
882,409,546066
796,409,516450
1112,409,643148
1257,409,577014
787,409,509656
679,409,512546
687,409,611892
791,409,577308
771,409,517278
724,409,504096
637,409,510888
977,409,535814
677,409,499768
807,409,572650
735,409,562316
921,409,537656
785,409,582682
649,409,499352
766,409,512746
552,409,471974
627,409,487822
964,409,536020
880,409,601984
828,409,574720
878,409,531900
707,409,487826
750,409,522220
769,409,527574
869,409,588882
680,409,553074
726,409,512950
824,409,590460
1055,409,612690
565,409,483912
753,409,522230
724,409,495858
1086,409,616628
853,409,539524
817,409,600062
917,409,533344
852,409,573268
694,409,556962
772,409,512538
683,419,515489
716,419,524150
713,419,550202
693,419,543830
1070,419,574774
803,419,549032
649,419,524769
970,419,565446
878,419,591024
929,419,549874
833,419,665563
721,419,522448
689,419,528989
740,419,539537
901,419,517597
867,419,552744
1074,419,551474
1323,419,659112
969,419,604908
801,419,538269
760,419,578844
780,419,536587
572,419,505148
820,419,549452
745,419,543964
729,419,600843
999,419,567176
681,419,524140
650,419,532367
914,419,566543
640,419,519289
839,419,546920
655,419,504935
702,419,522665
750,419,538042
833,419,586818
868,419,553461
686,419,521998
694,419,532998
628,419,507891
738,419,539117
679,419,536969
738,419,572426
664,419,530462
821,419,545234
1261,419,711549
630,419,500317
744,419,517595
780,419,544179
631,419,521395
826,419,542493
647,429,545414
1246,429,599408
724,429,552328
1022,429,589472
712,429,594240
1082,429,575434
1363,429,620366
1559,429,780928
781,429,615884
608,429,537858
814,429,564416
764,429,563552
859,429,558586
942,429,622994
851,429,696624
921,429,559450
881,429,635642
653,429,532896
741,429,555568
872,429,575216
867,429,570686
993,429,578456
862,429,563986
998,429,578890
967,429,581480
770,429,557722
741,429,546490
1013,429,601284
811,429,614280
1028,429,673308
875,429,573056
848,429,626388
769,429,577160
1036,429,579110
908,429,571978
951,429,603204
746,429,572194
747,429,556642
706,429,554468
818,429,640918
793,429,559884
757,429,598688
762,429,552104
999,429,671214
967,429,633670
1042,429,563122
1099,429,582776
951,429,576086
836,429,545202
1219,429,584720
916,429,557510
1308,439,611517
1315,439,640687
960,439,548994
804,439,567319
1368,439,636036
690,439,587348
795,439,619371
730,439,573931
792,439,584113
893,439,590078
764,439,592951
962,439,611045
709,439,584557
722,439,584332
1113,439,679032
716,439,562684
1273,439,611294
910,439,592051
840,439,592953
694,439,566656
734,439,578144
747,439,579695
902,439,627279
887,439,593178
1116,439,650304
1296,439,626985
988,439,579695
983,439,591627
860,439,591185
724,439,575713
970,439,582347
981,439,599798
1485,439,710364
1069,439,620568
665,439,560918
908,439,692893
815,439,660468
671,439,559367
878,439,612399
991,439,596270
1064,439,611961
811,439,605106
889,439,599802
907,439,603117
754,439,583892
999,439,614388
901,439,608642
935,439,666043
694,439,574168
813,439,608423
837,439,583227
1046,449,638910
1093,449,627162
996,449,638684
991,449,667138
1128,449,763200
867,449,571124
1353,449,758818
1357,449,740282
954,449,626710
776,449,608404
811,449,604106
867,449,613150
1095,449,605916
1552,449,645916
1320,449,650210
1026,449,641850
1099,449,642752
1231,449,649306
850,449,633034
855,449,605470
978,449,621960
926,449,600492
1247,449,741560
1006,449,689210
1119,449,616090
1127,449,676588
1033,449,592584
772,449,588298
1404,449,699232
1086,449,616424
1371,449,678144
1385,449,639140
983,449,594166
968,449,577448
1324,449,650842
974,449,631004
837,449,599362
872,449,593710
1016,449,620604
1333,449,639136
1338,449,639136
975,449,618804
1052,449,600720
1290,449,607952
986,449,612472
826,449,591688
940,449,577674
1412,449,624220
1228,449,666006
1199,449,633486
1048,449,592810
1490,459,687926
1081,459,649811
749,459,620020
1158,459,712363
1071,459,658820
940,459,644271
1012,459,672911
883,459,635722
801,459,629720
1087,459,739806
876,459,600389
884,459,671608
1032,459,657205
979,459,655819
1027,459,646579
1413,459,678917
1047,459,685876
1040,459,636648
1247,459,674528
764,459,615400
826,459,625331
776,459,624638
897,459,632263
1059,459,649118
1106,459,661594
880,459,647043
1137,459,809278
1107,459,670141
932,459,655819
874,459,652352
1163,459,661592
1062,459,644962
830,459,628794
1002,459,663902
791,459,624182
1071,459,701397
925,459,642650
986,459,677863
825,459,630640
1037,459,650048
1017,459,643805
948,459,739921
1004,459,662978
710,459,599698
928,459,734658
922,459,647274
886,459,690617
941,459,644733
971,459,645884
877,459,632259
1010,459,658820
1065,469,686634
1144,469,739658
1096,469,684408
1082,469,678746
1111,469,825126
1188,469,636276
1074,469,731550
1332,469,735644
988,469,672376
1145,469,691866
1193,469,679688
1081,469,653968
976,469,668124
1025,469,683936
995,469,822746
1072,469,685354
868,469,642876
923,469,641200
1018,469,649488
931,469,673080
925,469,655148
1255,469,761596
1124,469,666238
1035,469,681578
1542,469,779650
961,469,658920
1510,469,713908
1228,469,679690
1744,469,711312
882,469,624006
1440,469,688892
1538,469,693850
1068,469,638864
955,469,656092
1328,469,670252
1012,469,669072
1412,469,689128
972,469,653732
1232,469,801418
1233,469,724590
970,469,742778
1209,469,698272
1277,469,693848
1078,469,661282
1393,469,659636
1217,469,743366
1515,469,711786
1067,469,658450
1318,469,700220
1420,469,756110
852,469,611736
1273,479,724940
1549,479,848832
1152,479,716503
1437,479,742531
1394,479,725900
1755,479,753517
1597,479,734753
1566,479,683249
1178,479,819454
1293,479,697468
1078,479,696259
1182,479,700844
930,479,675780
1442,479,736504
1046,479,695295
1281,479,720841
1357,479,706622
1200,479,806430
1273,479,705899
1085,479,676254
1163,479,674571
1688,479,847918
1201,479,716985
1073,479,746097
1346,479,713368
1190,479,777445
2102,479,767352
1002,479,679628
1237,479,706383
1498,479,709032
1365,479,750903
1914,479,750000
1702,479,698428
1530,479,846627
1360,479,726864
1275,479,704692
1381,479,758976
1150,479,721787
1368,479,782577
1223,479,677700
1870,479,828881
864,479,721886
1184,479,720598
1004,479,700838
1204,479,700840
1187,479,712404
1138,479,691921
1428,479,720600
1359,479,744295
1019,479,656749
1024,479,678435
1595,489,843186
968,489,697424
1182,489,719072
1064,489,796938
1062,489,726942
1236,489,702584
1309,489,752032
1248,489,730634
976,489,691524
1399,489,780752
1101,489,713414
1443,489,761624
1278,489,736290
1273,489,726694
1421,489,788814
1025,489,716116
1140,489,748094
1231,489,752276
1381,489,795192
1186,489,708500
1011,489,708990
1351,489,827880
920,489,708492
1456,489,819582
1202,489,728416
1160,489,738500
1109,489,754078
843,489,656368
1390,489,815470
995,489,705786
1045,489,712434
1243,489,721776
1112,489,733826
1135,489,690300
2276,489,842862
1415,489,748096
1411,489,758132
1034,489,720302
1060,489,700128
1143,489,723990
1337,489,821954
1380,489,744652
1892,489,785920
1436,489,751662
1174,489,827494
1406,489,764822
866,489,705484
1310,489,746372
1147,489,730382
1044,489,694716
1101,489,733090
1559,499,782375
1420,499,744980
1489,499,848883
1330,499,763299
1891,499,807224
1533,499,773339
1636,499,782126
1305,499,751251
1215,499,745729
1291,499,777606
1267,499,779614
1133,499,747492
1346,499,759787
1528,499,798941
1076,499,758530
1885,499,810738
1404,499,888716
1381,499,775600
1242,499,755016
1267,499,760791
1381,499,930642
1196,499,761040
1445,499,798690
1195,499,734689
1664,499,921971
1230,499,803269
1356,499,887100
1270,499,763803
1307,499,754269
1387,499,808835
1325,499,768068
1301,499,767821
1476,499,769827
1355,499,904379
1265,499,760540
1260,499,756944
1505,499,778359
1239,499,746235
1129,499,717884
2167,499,760546
1821,499,890218
1475,499,904875
1272,499,742217
1169,499,824753
1692,499,809483
1315,499,767068
1131,499,800504
1532,499,782124
1609,499,794172
1241,499,739207
1496,499,806220
