time,round,nbMessages
837,399,485439
1378,399,568391
1180,399,493061
1224,399,580797
1197,399,562633
795,399,516135
1035,399,456083
1230,399,514568
859,399,486832
1272,399,494671
1023,399,475172
1060,399,490458
977,399,492056
793,399,503714
634,399,464732
781,399,471757
1082,399,489232
830,399,473578
688,399,489379
748,399,492460
585,399,447864
689,399,481204
847,399,503312
813,399,484422
1155,399,497487
694,399,478995
721,399,503238
709,399,551051
881,399,513764
654,399,479198
847,399,476583
764,399,522639
758,399,487837
831,399,526143
1013,399,502512
639,399,486157
824,399,586098
687,399,476788
745,399,482814
601,399,463727
733,399,486830
662,399,469552
839,399,497487
779,399,528030
1092,399,535271
836,399,534725
806,399,501706
898,409,523454
825,409,519548
802,409,540412
741,409,507592
782,409,509034
928,409,605110
808,409,515218
786,409,507806
868,409,537836
813,409,509242
1002,409,569458
793,409,497512
804,409,560920
968,409,609778
766,409,501010
799,409,495034
782,409,547910
1285,409,512752
1191,409,506154
813,409,516864
777,409,509242
783,409,511922
912,409,525308
594,409,492560
1115,409,604582
1495,409,520570
1144,409,529634
894,409,513570
781,409,579874
929,409,614530
1619,409,576886
1281,409,549040
1343,409,529844
677,409,499154
895,409,507800
730,409,510892
1086,409,511306
1309,409,634088
2067,409,553688
1139,409,504504
1061,409,641136
970,409,528810
1001,409,521808
1713,409,522220
878,409,506360
987,409,590648
970,409,512904
965,409,592926
897,409,504302
939,409,520318
1013,409,526544
1151,419,557259
1342,419,521393
1275,419,564011
1087,419,527932
1310,419,541860
1563,419,536161
1468,419,531943
1135,419,525613
870,419,508745
1086,419,554727
1161,419,527297
949,419,530044
925,419,517388
1006,419,528145
989,419,540803
970,419,533842
902,419,510425
1028,419,541169
920,419,529831
1120,419,557147
938,419,530466
1049,419,604464
1279,419,728078
1068,419,547131
1222,419,542073
1168,419,563035
1146,419,539328
967,419,545658
930,419,526670
926,419,498617
879,419,528085
917,419,519492
910,419,516962
1363,419,542073
1126,419,557892
999,419,541231
1147,419,587698
1129,419,598447
1076,419,602382
1131,419,569075
1230,419,570345
841,419,516932
1215,419,561268
1477,419,559580
1211,419,575556
1560,419,577093
1132,419,542067
1871,419,570341
1282,419,521817
1588,419,525822
2111,419,557892
1681,429,577596
1746,429,576512
1091,429,554916
1408,429,552754
1207,429,569168
1122,429,534622
1290,429,588610
1131,429,525330
1753,429,784550
1325,429,581446
1105,429,552752
1116,429,556424
1188,429,549944
1093,429,588470
1075,429,560316
1173,429,566364
990,429,549518
1043,429,565434
928,429,533968
1191,429,553838
1376,429,636028
1239,429,542832
1337,429,571544
1201,429,560062
1419,429,660172
964,429,557508
1408,429,659922
1185,429,616116
1063,429,568960
948,429,589884
977,429,558584
1064,429,585276
1078,429,562906
830,429,589986
1117,429,609354
817,429,514326
1086,429,564634
1088,429,565280
941,429,532670
1505,429,651676
1114,429,657552
1179,429,579754
959,429,684628
1037,429,563554
856,429,528358
892,429,554054
988,429,538716
1431,429,706962
989,429,600644
1098,429,563964
1076,429,566800
963,439,567761
1050,439,573517
1319,439,619029
1041,439,647453
1104,439,602675
1212,439,611736
959,439,562455
968,439,565778
1072,439,560468
1113,439,608506
1109,439,588314
1263,439,611738
1103,439,604664
1044,439,570865
1264,439,595163
1080,439,584776
1231,439,623007
1031,439,563570
1057,439,584995
1249,439,648473
1091,439,575279
1419,439,658647
957,439,576718
1098,439,595386
1028,439,578588
1118,439,600023
1264,439,711658
979,439,589371
1533,439,706426
1139,439,598036
1203,439,645815
1123,439,587649
1283,439,613062
1084,439,624219
1215,439,594498
1105,439,627498
1271,439,571072
1203,439,580579
1657,439,626023
1108,439,570851
1142,439,571295
1282,439,626543
1268,439,605994
1231,439,676816
1616,439,645275
1415,439,616604
1218,439,599139
1124,439,544570
1521,439,697580
1472,439,673969
1294,439,594058
1270,449,645014
1559,449,654956
1129,449,618678
1130,449,686086
1260,449,720770
1373,449,645916
1152,449,615634
1225,449,600952
1916,449,644400
2033,449,599590
1623,449,614052
1290,449,593266
1913,449,638006
1049,449,606820
1373,449,675510
1074,449,611790
1219,449,614278
1296,449,669478
1118,449,591236
1120,449,595074
1322,449,603206
1246,449,636096
1268,449,619700
1207,449,619252
1161,449,609762
849,449,590328
1292,449,626482
962,449,581966
1468,449,641396
1170,449,723064
1088,449,621512
979,449,582642
1280,449,731720
1341,449,624222
1052,449,606594
1315,449,674116
1343,449,642074
1084,449,591686
1399,449,627162
1689,449,714292
1358,449,650520
1666,449,706316
1109,449,614276
1745,449,736552
1575,449,649534
1457,449,627612
1263,449,605414
1326,449,616088
1475,449,613368
1013,449,588748
987,449,584680
1367,459,643580
1294,459,616551
1300,459,618636
1430,459,766912
1488,459,645374
1318,459,649120
1752,459,652583
1469,459,714506
1456,459,736423
1243,459,668418
1067,459,612630
1361,459,648425
1504,459,659515
1119,459,650267
1257,459,642883
1293,459,650972
1030,459,639882
1418,459,725303
1511,459,643116
1252,459,617708
1366,459,623256
1365,459,731980
1625,459,660439
1212,459,639185
1327,459,634796
1518,459,656510
1471,459,655817
1623,459,769419
1198,459,666214
1432,459,796671
1237,459,648427
1132,459,652356
1464,459,632719
1463,459,687137
1205,459,684112
1445,459,662060
1111,459,641035
1265,459,633181
1192,459,645655
1131,459,642654
1225,459,657665
1345,459,659053
1302,459,632028
1169,459,587931
1268,459,666638
1384,459,706230
1589,459,766723
1442,459,674287
1498,459,657667
1388,459,622326
1999,459,769822
1239,469,780246
1113,469,650434
1424,469,817948
1661,469,751478
1615,469,714852
1474,469,685562
1282,469,628730
1176,469,666944
1922,469,706596
1391,469,797946
1358,469,703760
1336,469,767976
1058,469,737652
1324,469,688426
1753,469,674732
1694,469,667418
1386,469,646650
2052,469,778982
1988,469,681812
1514,469,670724
1967,469,653972
1844,469,657744
1798,469,656092
2143,469,684172
1864,469,754574
1427,469,646894
1898,469,635330
1497,469,663172
1941,469,651842
1396,469,683782
2005,469,703052
1228,469,661046
1959,469,667418
1602,469,673080
1400,469,730674
1397,469,739842
1603,469,678508
1647,469,689366
1463,469,688848
1307,469,671664
1080,469,660574
958,469,638164
1201,469,780858
1541,469,711548
1304,469,672372
1729,469,718080
1533,469,682048
1279,469,677800
1366,469,694320
1685,469,718864
1191,469,660732
1290,479,681084
1404,479,720116
1538,479,720839
1749,479,731925
1425,479,678186
1270,479,686139
1565,479,735299
1153,479,720787
1430,479,703971
1673,479,726384
1089,479,662039
1060,479,677945
1288,479,740119
1298,479,765182
1548,479,724454
1253,479,702282
1235,479,809342
1152,479,655301
1210,479,700836
1274,479,705174
1875,479,828776
1104,479,694088
1034,479,678188
1158,479,682522
1484,479,713129
1478,479,739878
1337,479,745229
1362,479,785926
1234,479,707584
1429,479,682765
1070,479,675302
1092,479,771382
1531,479,726141
1068,479,682524
1210,479,714093
1558,479,714091
1199,479,681317
1566,479,813322
1293,479,693130
2184,479,876302
1307,479,716983
1650,479,742770
1252,479,710239
1416,479,726864
1157,479,690716
1205,479,750085
1655,479,757478
1123,479,702523
1592,479,824081
1952,479,829664
1404,479,676258
1107,489,723988
1214,489,744896
1292,489,748552
1054,489,738154
1066,489,733582
1442,489,795794
1066,489,730628
940,489,705298
1271,489,766792
1517,489,777614
1053,489,728908
1211,489,763594
1203,489,737024
900,489,698906
1227,489,748094
1119,489,749570
1424,489,775646
946,489,716852
1307,489,755966
1140,489,794656
1104,489,725462
1229,489,744158
1919,489,761132
1872,489,725956
2111,489,734566
1444,489,732354
1407,489,732104
1368,489,707020
1327,489,727436
1386,489,814634
1132,489,711936
2054,489,905102
1409,489,753016
1466,489,770234
1375,489,747110
1423,489,779984
1629,489,802054
1647,489,757688
1273,489,707262
1647,489,751046
1172,489,782922
1274,489,822778
1606,489,754496
1364,489,753506
959,489,702102
1156,489,728906
1006,489,721280
1495,489,841932
1087,489,735800
1001,489,718826
1106,489,785838
992,499,791729
1562,499,797184
1084,499,745735
1263,499,775855
1685,499,793921
1809,499,977230
1549,499,847303
939,499,773430
1691,499,814001
1394,499,750751
1142,499,730928
1470,499,767819
1589,499,748243
1598,499,750251
1742,499,762548
1878,499,776100
1212,499,738954
1500,499,761795
1418,499,746988
1736,499,763550
1497,499,743978
1297,499,762299
2007,499,812495
1496,499,748498
1491,499,784634
1341,499,767819
1721,499,746484
1490,499,783847
1688,499,899616
1988,499,795427
2014,499,788652
2182,499,787899
1592,499,813739
1359,499,750253
1305,499,738456
1505,499,897363
1435,499,764052
1838,499,795427
1242,499,752255
2012,499,784383
1415,499,831713
1506,499,821038
1815,499,787897
1619,499,762297
1442,499,764805
1120,499,728414
1893,499,789403
1293,499,744229
1970,499,912180
1696,499,842431
1120,499,722145
