time,round,nbMessages
28,39,4327
26,39,4800
23,39,4970
33,39,5082
20,39,4909
28,39,4859
25,39,5602
26,39,5807
27,39,5031
25,39,4939
25,39,5224
25,39,5224
31,39,5430
27,39,4989
30,39,5285
22,39,4760
28,39,4823
26,39,4827
33,39,4657
26,39,5117
28,39,5544
36,39,4758
37,39,5138
31,39,5616
23,39,5574
32,39,5138
30,39,5776
29,39,4697
23,39,5075
31,39,5242
28,39,5420
29,39,5073
31,39,5372
34,39,6756
32,39,5378
28,39,5856
32,39,5161
32,39,5178
22,39,5264
27,39,4474
23,39,4806
41,49,7456
30,49,7444
33,49,6934
36,49,7580
64,49,7554
43,49,8100
32,49,7660
43,49,7886
31,49,7840
48,49,6910
37,49,7472
52,49,8436
38,49,7432
48,49,8216
42,49,8532
38,49,8330
40,49,9178
31,49,7814
40,49,6910
38,49,9418
32,49,7454
29,49,7788
33,49,7814
43,49,7942
45,49,7964
65,49,9024
46,49,7524
54,49,8562
38,49,7116
35,49,7092
33,49,7014
37,49,7664
44,49,8488
39,49,7558
36,49,7452
45,49,7114
36,49,8078
47,49,7944
34,49,7968
38,49,8278
28,49,7890
30,49,7786
30,49,7452
27,49,7378
38,49,8160
38,49,7580
37,49,7478
29,49,7192
27,49,7840
34,49,7426
33,49,7140
27,59,10467
43,59,12762
35,59,10246
39,59,12254
37,59,10992
38,59,11209
35,59,10800
37,59,11551
38,59,10837
44,59,12217
59,59,11358
38,59,10744
40,59,10128
38,59,11025
37,59,12115
38,59,9636
43,59,13056
39,59,10618
39,59,11383
43,59,12581
47,59,12030
34,59,11133
53,59,11453
35,59,11792
46,59,11174
36,59,11482
33,59,10990
40,59,11172
47,59,11590
47,59,12351
44,59,10777
45,59,10986
34,59,10430
36,59,12502
47,59,11089
59,59,10841
47,59,12072
50,59,12688
41,59,11805
39,59,10986
44,59,11296
52,59,10556
60,59,11360
42,59,11137
42,59,11887
46,59,10899
34,59,11838
35,59,10775
40,59,10957
40,59,10990
40,59,11112
38,69,14386
41,69,14492
53,69,15516
35,69,13844
44,69,15744
41,69,15026
44,69,14240
46,69,15352
38,69,14456
48,69,16986
43,69,15484
52,69,14816
38,69,15638
44,69,14956
58,69,17378
33,69,14522
35,69,14242
80,69,15672
94,69,14592
61,69,14272
55,69,15420
71,69,15638
75,69,18370
54,69,16640
57,69,13306
47,69,13774
36,69,16098
38,69,15330
41,69,15042
42,69,13744
39,69,15460
56,69,14886
42,69,15712
48,69,15454
46,69,15708
49,69,16008
59,69,13598
58,69,15244
55,69,13738
64,69,15420
43,69,15030
51,69,14240
52,69,14788
50,69,15068
44,69,15780
68,69,16536
58,69,13954
40,69,15028
60,69,18422
37,69,14240
47,69,14062
42,79,18183
53,79,23534
81,79,20516
47,79,18066
54,79,19122
69,79,19198
62,79,17861
59,79,20188
59,79,20049
75,79,19321
92,79,20521
93,79,20432
58,79,18308
63,79,20227
44,79,17982
65,79,20188
88,79,23439
65,79,17902
62,79,18591
56,79,18390
75,79,19614
113,79,22896
92,79,19782
47,79,18601
66,79,20754
60,79,18552
110,79,21043
57,79,19981
74,79,23720
66,79,19735
41,79,18796
59,79,19003
71,79,22492
41,79,19169
64,79,18716
59,79,20475
74,79,19778
51,79,18388
85,79,20805
65,79,19905
52,79,19557
67,79,19204
46,79,19288
52,79,17543
60,79,19366
54,79,20158
52,79,18308
59,79,19159
56,79,19333
66,79,22186
66,79,20842
101,89,25500
70,89,24396
61,89,24028
60,89,23714
94,89,30236
72,89,24254
93,89,28196
42,89,22514
86,89,25452
78,89,26048
54,89,25544
83,89,29448
50,89,22702
82,89,26372
62,89,27648
69,89,24304
75,89,24262
74,89,25364
47,89,23572
64,89,24998
59,89,25136
64,89,24768
63,89,28502
79,89,26796
54,89,25130
75,89,27782
92,89,27528
90,89,28264
99,89,25508
73,89,28832
114,89,30170
68,89,23482
65,89,24394
52,89,23578
68,89,23434
87,89,26056
61,89,25318
68,89,27802
49,89,23848
58,89,25514
46,89,24336
63,89,27910
69,89,23980
74,89,28394
52,89,22834
55,89,25178
57,89,26004
58,89,23660
51,89,23940
72,89,25872
106,89,25728
102,99,33524
61,99,29800
116,99,31938
81,99,29143
119,99,33927
95,99,29808
108,99,33301
146,99,32922
90,99,32581
115,99,30518
56,99,28382
119,99,32948
120,99,29861
127,99,30463
100,99,35373
74,99,29396
69,99,26913
75,99,30704
78,99,29449
99,99,30777
72,99,31779
68,99,28180
84,99,33567
63,99,29545
72,99,30159
85,99,30818
69,99,30006
66,99,29912
80,99,30667
87,99,33612
59,99,28527
103,99,31124
83,99,29039
53,99,28025
94,99,33568
59,99,28380
95,99,31179
108,99,34293
60,99,29749
83,99,33122
81,99,29453
63,99,28994
89,99,30512
62,99,29043
141,99,30010
79,99,29657
139,99,32342
140,99,35251
76,99,28878
71,99,30008
87,99,33549
119,109,36702
78,109,33626
85,109,35080
149,109,40318
121,109,36586
112,109,35808
82,109,34296
86,109,35186
114,109,33796
109,109,39540
147,109,39442
105,109,36470
141,109,40436
90,109,36418
117,109,41632
80,109,35914
77,109,34298
104,109,36036
76,109,36744
90,109,36588
60,109,32796
83,109,38096
123,109,36582
85,109,37542
94,109,36420
90,109,33018
65,109,33126
83,109,37090
110,109,36810
69,109,35634
91,109,38036
97,109,37982
82,109,36978
98,109,37532
96,109,41464
126,109,41772
59,109,34022
157,109,36924
143,109,39492
71,109,34690
64,109,33962
88,109,40852
120,109,36924
98,109,38818
89,109,34016
125,109,43252
89,109,39158
80,109,34630
88,109,39394
158,109,43660
136,109,40832
131,119,43755
90,119,44546
105,119,52309
97,119,45583
101,119,49094
91,119,40601
82,119,49558
92,119,43633
96,119,43265
129,119,52140
99,119,44119
113,119,45699
73,119,42348
72,119,44603
72,119,40294
110,119,47409
114,119,46677
92,119,43389
83,119,42539
89,119,41321
103,119,50881
106,119,44546
113,119,42116
109,119,44912
119,119,47326
104,119,44062
142,119,41935
91,119,50564
115,119,52576
130,119,43877
90,119,49625
92,119,42836
154,119,43082
146,119,48556
122,119,42840
138,119,42472
83,119,40288
156,119,47316
126,119,49425
101,119,45951
94,119,42771
142,119,48890
121,119,46637
117,119,45101
100,119,40658
134,119,44788
113,119,51972
97,119,44463
100,119,45093
125,119,48199
114,119,45644
89,129,47750
146,129,51566
130,129,56202
91,129,48334
95,129,49518
126,129,66710
102,129,54612
98,129,51030
112,129,52614
133,129,51100
135,129,49190
152,129,51096
138,129,55590
138,129,51628
81,129,47288
105,129,51160
79,129,54318
131,129,50964
139,129,52424
102,129,55642
78,129,49326
121,129,58212
110,129,48010
120,129,49198
183,129,61112
105,129,53338
106,129,55376
111,129,52812
90,129,50708
138,129,52876
134,129,50112
126,129,55036
114,129,52682
102,129,58592
93,129,51950
142,129,64460
114,129,50378
71,129,48198
85,129,49392
108,129,51500
97,129,50574
146,129,53272
217,129,69034
119,129,53410
156,129,52618
151,129,55252
96,129,52614
108,129,50646
130,129,53404
121,129,50768
128,129,51234
101,139,59088
130,139,60431
151,139,65779
116,139,59516
179,139,56684
105,139,54497
171,139,57887
105,139,58445
149,139,64764
119,139,60938
136,139,59017
181,139,65543
100,139,56465
129,139,61010
135,139,62391
174,139,62991
145,139,56195
180,139,65387
87,139,55629
124,139,59425
191,139,60076
110,139,59591
165,139,71825
143,139,55980
180,139,62911
144,139,68113
154,139,60228
119,139,55337
132,139,58522
127,139,59449
190,139,63422
160,139,69697
138,139,58879
136,139,58735
117,139,68245
113,139,60086
253,139,61989
154,139,61425
189,139,64156
96,139,52152
192,139,61853
258,139,62535
371,139,62567
124,139,65451
358,139,74086
161,139,62071
84,139,54197
126,139,56536
185,139,64428
197,139,73960
112,139,57179
148,149,65212
248,149,74110
183,149,68486
141,149,67504
268,149,82500
314,149,73580
405,149,83924
525,149,79650
172,149,70736
291,149,71532
149,149,65770
122,149,67282
114,149,64390
242,149,72440
98,149,68490
278,149,75782
123,149,65456
125,149,65536
107,149,65610
126,149,70166
106,149,60840
131,149,68924
165,149,72898
134,149,68034
124,149,67576
119,149,66970
139,149,85872
132,149,69258
125,149,70696
126,149,71304
140,149,67808
109,149,67350
124,149,71076
127,149,75700
114,149,66514
115,149,76342
163,149,72436
149,149,69474
165,149,71988
106,149,70772
97,149,64546
150,149,69172
106,149,63866
121,149,76436
120,149,72716
115,149,67206
175,149,76632
108,149,65614
138,149,79488
129,149,75960
123,149,70926
151,159,77608
171,159,80287
161,159,87655
152,159,74702
130,159,86835
133,159,78185
169,159,80368
136,159,80368
127,159,73495
154,159,114504
170,159,82067
144,159,77051
158,159,88587
144,159,79720
157,159,99098
119,159,75030
149,159,95436
139,159,74623
143,159,83720
129,159,77209
140,159,81401
131,159,91100
128,159,79153
162,159,81583
98,159,71774
136,159,76806
151,159,84007
110,159,74708
135,159,78499
124,159,81340
127,159,82728
142,159,80986
130,159,75271
120,159,78088
134,159,81784
112,159,71709
136,159,79076
101,159,73410
165,159,83935
137,159,73979
134,159,80255
162,159,84007
121,159,87544
126,159,88739
141,159,92702
168,159,79562
196,159,96319
122,159,78098
117,159,72851
129,159,77369
178,159,74056
113,169,80618
132,169,95460
205,169,107042
184,169,89506
159,169,101512
95,169,77952
220,169,99036
194,169,91428
125,169,97264
150,169,105924
149,169,87312
148,169,81816
170,169,90396
154,169,85418
185,169,89716
175,169,83272
155,169,87992
152,169,86796
132,169,90536
164,169,85926
127,169,86484
132,169,83866
153,169,91520
160,169,105002
169,169,91602
145,169,88070
139,169,91170
190,169,94866
143,169,90832
137,169,79850
142,169,94012
138,169,85660
162,169,89370
154,169,89456
193,169,98324
108,169,81048
115,169,86326
125,169,86710
188,169,100838
137,169,83954
137,169,84310
148,169,84126
127,169,88426
140,169,88080
168,169,90742
172,169,92550
164,169,90570
159,169,101784
173,169,85672
142,169,89280
134,169,92256
151,179,98116
138,179,101295
154,179,96478
194,179,102634
160,179,101111
140,179,109266
108,179,91475
122,179,91483
156,179,110906
124,179,97568
148,179,97479
206,179,96114
153,179,91657
151,179,102485
136,179,91940
206,179,105572
147,179,97936
142,179,101342
162,179,103208
147,179,95479
145,179,99061
156,179,100937
123,179,92207
150,179,98842
146,179,95750
121,179,92298
184,179,104298
154,179,99295
140,179,93030
120,179,92749
132,179,105688
174,179,106372
186,179,98842
125,179,89495
165,179,92848
126,179,92213
201,179,101932
171,179,100114
160,179,94031
157,179,107636
149,179,94567
154,179,93938
144,179,93026
188,179,99481
164,179,103208
161,179,102021
183,179,100387
192,179,96478
179,179,112511
119,179,90670
151,179,102118
128,189,103228
149,189,106196
151,189,122180
134,189,107056
199,189,130514
184,189,119068
205,189,107822
179,189,110572
191,189,110612
206,189,104572
166,189,105422
180,189,114262
177,189,112236
166,189,105908
223,189,126110
196,189,113174
224,189,114832
163,189,108400
162,189,107258
161,189,112428
198,189,118472
185,189,117712
208,189,120184
216,189,108016
187,189,126794
156,189,107726
157,189,109364
171,189,117514
193,189,117516
198,189,114414
235,189,143160
133,189,101694
168,189,109166
192,189,109360
198,189,115086
187,189,114332
159,189,102652
228,189,105426
451,189,126206
146,189,108112
175,189,113110
150,189,103800
152,189,112558
232,189,104564
273,189,105814
368,189,127864
235,189,103518
359,189,122148
339,189,111668
183,189,106868
273,189,108978
247,199,133532
372,199,120612
515,199,143464
163,199,108328
412,199,124850
174,199,111031
349,199,119604
220,199,118691
212,199,118691
284,199,118691
318,199,120109
281,199,119198
506,199,124242
469,199,138243
181,199,138886
194,199,142468
184,199,125656
196,199,127577
164,199,126010
195,199,139440
174,199,120618
186,199,118600
193,199,130006
189,199,127777
190,199,144409
157,199,118287
204,199,137321
192,199,122327
172,199,125151
165,199,118489
198,199,124351
202,199,130904
163,199,131820
178,199,121523
146,199,111841
176,199,131945
243,199,140565
162,199,118089
184,199,127779
205,199,140502
306,199,135876
580,199,124749
209,199,119568
182,199,112855
276,199,115467
351,199,121725
379,199,122428
334,199,124143
174,199,121010
160,199,122832
169,199,124099
204,209,154848
153,209,131142
200,209,137498
207,209,163702
169,209,135656
221,209,151254
174,209,129242
179,209,125636
189,209,131668
258,209,147136
174,209,131346
169,209,132836
335,209,149576
218,209,135906
169,209,131254
212,209,136756
202,209,134846
243,209,140248
174,209,136436
184,209,147052
175,209,133362
153,209,121412
222,209,134102
187,209,157362
220,209,149612
182,209,133148
230,209,129134
194,209,141560
268,209,132414
219,209,147700
264,209,148560
226,209,144404
206,209,136010
199,209,137600
209,209,130408
156,209,130188
164,209,133788
180,209,134744
197,209,136652
209,209,152590
197,209,129980
144,209,123730
168,209,140852
210,209,153524
184,209,129552
265,209,153594
156,209,123410
181,209,154324
215,209,151294
216,209,142688
192,209,132202
205,219,150863
240,219,146546
201,219,140546
226,219,143206
176,219,139884
191,219,139331
185,219,145214
170,219,150127
218,219,139991
236,219,151523
208,219,157519
298,219,162245
219,219,159159
471,219,158089
209,219,142100
200,219,146090
321,219,140213
649,219,148314
376,219,174660
292,219,198962
286,219,163831
246,219,141993
212,219,142104
358,219,155973
316,219,167823
277,219,164027
335,219,158296
262,219,152524
228,219,145101
181,219,146538
193,219,137555
291,219,166307
243,219,146199
215,219,160255
223,219,146312
237,219,172100
216,219,151804
199,219,143870
238,219,146088
299,219,151085
277,219,150080
280,219,154532
214,219,141878
220,219,153632
218,219,145646
262,219,152952
167,219,142653
230,219,155083
183,219,140441
185,219,143981
205,219,141882
222,229,166012
253,229,169952
256,229,177196
225,229,164970
269,229,163120
202,229,157894
195,229,161138
200,229,167176
220,229,170848
255,229,157766
176,229,159284
172,229,148054
205,229,186790
176,229,157304
184,229,156498
195,229,160678
278,229,162414
225,229,180168
186,229,153032
272,229,172732
251,229,162992
357,229,173776
218,229,146652
274,229,174368
257,229,187094
239,229,160786
303,229,180172
283,229,159154
228,229,156848
272,229,187630
240,229,159872
273,229,156734
247,229,158126
210,229,164268
228,229,161836
225,229,164384
193,229,156856
296,229,161722
245,229,147592
258,229,156740
272,229,160904
310,229,159742
245,229,164962
205,229,154770
352,229,169720
219,229,162300
230,229,168690
220,229,153958
342,229,161372
204,229,155920
180,229,148858
288,239,182121
217,239,171471
274,239,189422
277,239,178731
328,239,164951
342,239,176309
309,239,180419
233,239,164709
375,239,174373
219,239,169789
240,239,178368
352,239,203273
271,239,175950
267,239,176069
282,239,174500
243,239,173407
360,239,180542
226,239,172326
250,239,171713
242,239,173403
259,239,196935
234,239,202384
213,239,174625
228,239,190993
245,239,186471
229,239,174978
269,239,175464
251,239,176065
229,239,197542
229,239,181758
284,239,185023
180,239,168097
259,239,182244
230,239,181391
252,239,182480
357,239,200026
206,239,173772
213,239,176793
190,239,170991
196,239,166038
222,239,180308
247,239,171971
230,239,183083
178,239,166641
216,239,174373
285,239,190533
268,239,173774
235,239,176434
290,239,213700
230,239,170146
250,239,167976
379,249,201482
440,249,195060
307,249,186624
463,249,197076
283,249,196946
285,249,244316
241,249,182720
231,249,194630
407,249,237804
215,249,187000
222,249,202668
287,249,213254
255,249,189520
293,249,201920
234,249,186492
315,249,196400
340,249,201612
282,249,180832
304,249,193546
420,249,197832
452,249,201988
293,249,177564
285,249,196044
290,249,192920
358,249,196808
376,249,192034
304,249,211400
281,249,191158
286,249,196318
338,249,202942
340,249,185110
277,249,180452
276,249,185490
309,249,192288
276,249,197508
418,249,214468
371,249,223124
255,249,187510
294,249,193502
297,249,184856
277,249,181334
386,249,189522
396,249,203754
267,249,183850
359,249,182088
331,249,201534
297,249,198762
319,249,205726
287,249,182846
306,249,186872
425,249,216616
447,259,230583
367,259,215479
316,259,206075
345,259,243053
325,259,207250
429,259,216289
340,259,214197
284,259,196010
328,259,213673
288,259,198223
343,259,202933
399,259,209874
420,259,217525
296,259,196387
294,259,203717
334,259,209088
333,259,199799
401,259,198874
361,259,204376
400,259,196123
332,259,200710
434,259,219042
407,259,205160
360,259,205156
300,259,209354
301,259,193380
281,259,205424
295,259,210658
314,259,197312
394,259,219175
294,259,214665
348,259,205027
307,259,208832
357,259,208961
276,259,199013
270,259,198223
331,259,210269
278,259,205946
348,259,208302
259,259,220599
265,259,227137
251,259,195873
311,259,203854
251,259,189323
346,259,242283
347,259,224920
290,259,230898
344,259,240038
312,259,205815
354,259,237609
249,259,205156
381,269,219242
411,269,230944
419,269,223874
289,269,221150
312,269,225228
314,269,217208
459,269,242948
328,269,218700
335,269,220058
285,269,214214
525,269,229034
381,269,214086
415,269,229984
338,269,214356
326,269,221966
409,269,246612
332,269,218292
391,269,223870
470,269,287856
253,269,203496
374,269,256178
265,269,223870
283,269,210682
289,269,212598
346,269,210686
316,269,228356
502,269,238690
278,269,221418
323,269,223056
304,269,224910
303,269,207296
320,269,224276
367,269,253854
342,269,215166
353,269,242200
362,269,215708
437,269,232160
381,269,249936
512,269,263616
277,269,204582
293,269,216116
334,269,225910
294,269,229036
282,269,225232
313,269,224276
244,269,204988
277,269,223328
325,269,240792
397,269,235984
280,269,211910
306,269,220722
287,279,223654
322,279,240697
317,279,226180
365,279,238586
445,279,259873
332,279,251825
369,279,247322
338,279,239851
456,279,244786
436,279,296000
327,279,248991
495,279,229856
341,279,248628
350,279,241946
314,279,228156
343,279,233933
684,279,260153
453,279,237174
329,279,236326
386,279,256655
552,279,249296
377,279,263925
300,279,215208
316,279,228128
551,279,260860
399,279,244361
387,279,234358
312,279,221543
376,279,244506
359,279,229844
347,279,238441
436,279,229709
370,279,236332
406,279,235915
344,279,238451
554,279,258602
426,279,248265
361,279,228162
488,279,239289
470,279,223944
598,279,285539
403,279,239567
335,279,232082
347,279,242399
326,279,234366
307,279,238449
323,279,223936
333,279,243380
348,279,275000
558,279,297544
355,279,243660
347,289,247632
331,289,236546
528,289,295398
368,289,256388
432,289,266026
581,289,278274
447,289,249684
501,289,258580
426,289,251718
424,289,256392
456,289,283068
437,289,242678
414,289,249398
419,289,247786
566,289,263934
551,289,273178
372,289,271146
335,289,260036
565,289,257382
449,289,260912
440,289,249670
398,289,251282
310,289,249670
321,289,239756
466,289,265876
496,289,259016
576,289,268214
520,289,287564
406,289,282148
486,289,264392
558,289,259600
400,289,277994
548,289,257562
458,289,254208
323,289,276096
314,289,249234
348,289,246904
433,289,246182
1130,289,266612
486,289,264708
375,289,257410
355,289,264816
470,289,269174
406,289,306564
334,289,247494
511,289,259746
534,289,298786
320,289,233932
402,289,257486
394,289,275630
553,289,249234
369,299,299225
454,299,275585
411,299,310520
415,299,348205
503,299,314446
356,299,264272
558,299,271655
645,299,317395
600,299,272253
493,299,281021
517,299,269396
375,299,278452
399,299,266229
531,299,292497
453,299,279207
334,299,265631
605,299,286155
317,299,260956
524,299,314929
474,299,282382
627,299,286606
484,299,284645
410,299,268267
408,299,268492
578,299,285551
484,299,279819
319,299,262915
462,299,275136
444,299,273173
396,299,297284
422,299,283284
498,299,250988
531,299,271210
383,299,272418
356,299,269394
378,299,266535
394,299,325653
399,299,291396
318,299,267288
565,299,275287
465,299,273024
620,299,327259
522,299,284494
503,299,311363
312,299,263507
851,299,284039
383,299,264719
447,299,275134
717,299,298988
324,299,258232
366,299,274528
309,309,279104
428,309,298438
473,309,295164
369,309,281908
800,309,290490
391,309,286432
356,309,285340
425,309,299202
294,309,273814
388,309,299700
462,309,282068
636,309,308110
543,309,339524
402,309,299840
417,309,298594
526,309,366042
635,309,285910
689,309,297040
508,309,291426
428,309,296880
439,309,285192
384,309,282846
697,309,292826
481,309,300312
452,309,340110
401,309,282528
543,309,307334
344,309,321288
353,309,278328
538,309,326586
325,309,285340
370,309,284254
539,309,312476
514,309,266172
544,309,294540
496,309,334998
481,309,288456
666,309,286898
631,309,301562
416,309,283624
327,309,281286
483,309,301402
510,309,353224
351,309,289322
461,309,290176
411,309,289546
408,309,281910
422,309,289240
358,309,281910
462,309,305184
420,309,314212
447,319,308327
548,319,367301
395,319,300925
335,319,287107
379,319,302700
574,319,356584
492,319,320565
445,319,305421
376,319,301088
460,319,320235
372,319,302209
417,319,335266
400,319,299798
431,319,318716
424,319,314761
459,319,290943
484,319,362139
419,319,303664
353,319,298031
559,319,322149
423,319,307365
355,319,299158
594,319,385821
463,319,306395
788,319,342186
467,319,300285
430,319,287415
432,319,293849
556,319,310422
511,319,295459
457,319,354127
460,319,308003
459,319,309138
501,319,338433
600,319,326359
540,319,309130
524,319,323298
496,319,297707
445,319,307526
376,319,287890
426,319,312028
576,319,328772
465,319,348705
544,319,308003
639,319,310903
387,319,300281
524,319,321042
395,319,297552
437,319,311869
577,319,317180
330,319,283090
438,329,321888
546,329,418184
411,329,323710
462,329,342726
523,329,338816
496,329,373062
465,329,327862
613,329,422692
408,329,323216
389,329,316754
497,329,356626
471,329,337654
433,329,337490
461,329,319732
576,329,343634
523,329,346272
523,329,353540
647,329,346948
465,329,360352
443,329,330186
630,329,325040
444,329,314920
511,329,362256
567,329,349772
745,329,332512
537,329,325544
473,329,328034
444,329,334000
403,329,326870
434,329,334502
488,329,334334
488,329,341472
609,329,386908
543,329,400750
473,329,366360
516,329,344792
458,329,350818
763,329,362884
447,329,331354
583,329,335996
461,329,314252
445,329,324540
530,329,333170
456,329,371422
414,329,318076
475,329,349892
460,329,325044
471,329,380832
548,329,339978
447,329,325536
503,329,336328
542,339,361164
469,339,358090
474,339,381520
634,339,322872
579,339,370396
502,339,348176
454,339,378591
491,339,353298
368,339,328004
718,339,368346
523,339,352785
438,339,327835
397,339,339793
574,339,342525
471,339,348679
554,339,353300
917,339,381680
557,339,359623
372,339,338600
442,339,340483
409,339,348854
637,339,371915
613,339,370394
470,339,342700
720,339,357571
574,339,359585
500,339,357231
791,339,370907
577,339,346800
496,339,353298
421,339,338258
584,339,469318
533,339,353640
506,339,352612
613,339,429904
519,339,359794
386,339,333814
822,339,438830
550,339,373700
590,339,400248
377,339,329708
634,339,355177
646,339,380051
405,339,328684
506,339,360993
400,339,338089
551,339,373406
447,339,334496
555,339,343732
441,339,347261
523,339,351079
668,349,388088
608,349,434970
449,349,358522
551,349,377710
794,349,389842
498,349,359940
469,349,380344
373,349,337976
634,349,401112
658,349,396540
591,349,423446
516,349,372078
539,349,416524
533,349,414322
683,349,392136
514,349,378584
534,349,379290
527,349,396070
576,349,361514
498,349,357652
635,349,382520
547,349,405012
423,349,354832
500,349,371550
601,349,433786
599,349,368378
528,349,369262
479,349,366622
736,349,463698
577,349,378588
665,349,397318
530,349,377706
498,349,358000
487,349,360294
565,349,384040
434,349,354660
458,349,366268
505,349,363630
409,349,355364
457,349,369624
448,349,356068
590,349,389144
531,349,394486
427,349,349914
485,349,369784
542,349,410250
617,349,375774
525,349,367856
417,349,357130
462,349,367324
521,349,369436
707,359,442697
500,359,385007
511,359,392424
561,359,393144
526,359,404002
560,359,410404
538,359,385727
564,359,393866
417,359,369085
652,359,401468
795,359,405814
853,359,491122
984,359,400927
515,359,375780
945,359,451477
516,359,405887
543,359,408067
577,359,397852
545,359,389160
601,359,400382
519,359,374694
692,359,392060
793,359,404002
563,359,364920
665,359,386264
694,359,462300
970,359,421167
642,359,387155
1073,359,408706
563,359,416227
695,359,398214
580,359,392959
732,359,406142
896,359,420290
803,359,494539
592,359,379939
827,359,403276
608,359,412039
737,359,447884
637,359,417268
627,359,377938
726,359,391877
837,359,435302
925,359,399298
885,359,404183
903,359,409070
883,359,397311
787,359,387177
1014,359,396764
886,359,393685
957,359,392967
770,369,412186
799,369,404384
1054,369,473328
1056,369,438412
996,369,472154
1028,369,437262
848,369,395464
973,369,411072
801,369,423726
1182,369,425950
770,369,400662
979,369,455560
888,369,410142
878,369,450366
867,369,497972
669,369,408842
1105,369,402144
1046,369,517420
863,369,394896
956,369,414610
936,369,443080
744,369,452546
779,369,410888
762,369,440546
993,369,410512
912,369,420368
936,369,425578
1080,369,440084
954,369,435062
696,369,410886
730,369,412742
755,369,435062
654,369,404568
925,369,424438
866,369,385980
1022,369,416656
954,369,432092
696,369,407362
779,369,474800
1124,369,452548
695,369,398992
857,369,425390
838,369,434324
794,369,474356
651,369,398428
1068,369,502874
835,369,414794
696,369,396014
1259,369,500128
833,369,428738
779,369,412380
986,379,438739
883,379,417926
1035,379,462423
718,379,414681
886,379,472304
1013,379,471014
809,379,449433
827,379,437408
827,379,439314
848,379,452873
845,379,498397
941,379,448289
900,379,427671
928,379,429191
1027,379,574511
992,379,458981
967,379,444469
852,379,434539
861,379,437979
1007,379,465095
842,379,435299
886,379,454399
1109,379,433580
907,379,433578
1343,379,465284
845,379,433015
849,379,431672
947,379,474845
1263,379,441415
1039,379,434537
1101,379,441218
950,379,408957
890,379,445231
965,379,461585
1083,379,456500
1072,379,440265
907,379,441033
1027,379,442364
876,379,433922
1382,379,462230
1276,379,489644
806,379,422510
903,379,428996
1009,379,439119
1034,379,450392
1094,379,430906
925,379,451152
1392,379,470059
860,379,426143
963,379,443325
1219,379,473497
1105,389,479426
1087,389,476484
853,389,448462
994,389,473940
892,389,450230
802,389,429852
1139,389,441802
1026,389,503222
1048,389,495418
882,389,514460
1002,389,471388
1050,389,472370
1196,389,470214
1495,389,491184
1010,389,536100
1109,389,459434
690,389,419474
787,389,463550
1204,389,467076
1139,389,532018
1246,389,465906
1255,389,474528
1249,389,470410
1050,389,478254
1489,389,500592
1049,389,470302
1156,389,476684
1043,389,471390
923,389,466296
1024,389,474722
1047,389,464334
949,389,444156
1032,389,461790
1132,389,495378
852,389,451598
1105,389,543336
809,389,465314
1228,389,477464
814,389,466098
734,389,439060
801,389,520306
1298,389,450820
1132,389,476092
765,389,503724
1298,389,538118
846,389,478642
768,389,451794
675,389,481270
755,389,457478
884,389,459632
649,389,449242
799,399,478802
776,399,490251
1151,399,521402
937,399,472563
948,399,489646
1183,399,513161
